CUSTOMER_PROFESSION_HK,CUSTOMER_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,PROFESSION,RISK_CATEGORY,ANNUAL_INCOME_INR,ANNUAL_INCOME_BUCKET,WORK_EXPERIENCE
00983C4D7DCF1E21940B698D0F8BBB3D35F2899985B9DD86CE23C3AA2E45CC29,98B1690510DF1BF21FE13018A2641B19C7F3871F289B523B395D0BFFA3574BE9,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,78669,LOW,1
F3E538E997ECC1CC671B3C9955439E721FAAE7CDA51B0996DE09FADB01226454,8B0AE2D638C19A4186BD51D80E80AA645D81AF9CBC68BC87048D5A5C43D48A9A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,161663,MEDIUM,1
E63AC3943B14F990B4FA03E39793D129E803636DB5C621763EDA885A1CA538C2,35FCDEE9B9238F7ED41A17B8D4DFAFDEB0577917191150EB43567D5163A20C72,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,95839,LOW,7
8A7FF03C0156E62FB2BA3B1FD34F227C5D4743D0A7B76FCCCF140AC6CDA6F67C,FE4F4F270DF95E1B05DC0F682EC6F10EC55644CD1D6CFE07ADE1807347020057,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,60175,LOW,9
47ADA437E0E9C270DCFBFBA2D5CE5FE35AF78BA16060BF7FC385CCD890716F21,3404E567432E7E13AEC580B6E1475F98773918B4CDA4BF155EA428ABAC8448D9,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,108169,MEDIUM,10
7A1EE125AE394F36B29C4F88CA1DE4679860A9A9BC372155FEC7D3C840559584,9F273A349B224B830BF816E38BAA3D1FFD849ABC889D57FBBA8024042E5693DB,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,140648,MEDIUM,9
BDBB029B3B19CB75A3C0321C392FCCC52FEE4871B7BAF97DA4667CFA3EE2583A,753F5D07DCA28B828839860B6B691EAB72F41A9CC3D9CB176EF35355207494A0,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,170333,MEDIUM,4
35F116319A34D76C332EBB47A42DE6012E416BC5F00800EF56F7A5AB9225B8B4,72B31CF00F8AB3967588FAD4A32F61622CB162F9B7BC2CFBEFBA2084557370FA,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,106709,MEDIUM,10
06EFCD8FC1E4D62F92F06B9E2036842B4F818A37FB8B3E0AD4C706024CB50453,D6245609F9341AA8022554B45EA8D79E90EA83184E739B82629204B7DC6F9E80,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,140107,MEDIUM,6
CFF524732C29037F87B21F62EAEAA76947C3BBDF3E2FCD0E0ACD04C707A3860C,61DD8CD59A50BDAED10CC8E749B8015D81ED830A990E255186F44DAE78D6D20F,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,52648,LOW,5
CBB3412749F5D21CEB967F81E1A9CAD9272943042B8002C9FA5B6D1A58E60AD2,7D7179C146D0D6AF4EBD304AB799A718FE949A8DCD660CD6D12FB97915F9AB0A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,111587,MEDIUM,7
9875F5E906D4CEA16CCBA98AE4284BE83FC8AD5CB5F386C85303D01DCC68001D,E8C5E943AD4FD9D115C2BAACD110ACDDEE7F66EC24AA177EFA6780F5641CE277,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,181270,MEDIUM,1
050EB8CB0FF2CF09EA85EAC9F32EBCF97E8DF335546FCF6BCC540796B70C3D82,B280279A0EF279D0B9F0BDC4162591DBBC6312ABAC67120527B20D65C7DE5DBF,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,105391,MEDIUM,1
16683889C8B0ECAD1E343BBFE1101049B487390B03271F6B37DFCB178F80DBD8,B3282A2F2A28757B3A18AB833DE16A9C54518C0B0CF493E3F0A7CF09386F326A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,68212,LOW,7
AC25A77E549238DAB8164D193FD083E6F2CFF17CC53B1228D56FBB0B5D9DC8C7,434DBD07BC54F593EDE0FE8E4D0B93A7F9DCE4E90088D73C1011C7BB3B87B8AC,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,76888,LOW,0
FDDC6A10CB995649EC53208CBA9CFA9F33B22F81C82CC0E3C94468A39CE61E74,73401DFC9377B9ED6EA5A996CBDE303CC34651192C67FBA770BDB8745D3303E0,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,116644,MEDIUM,6
EE87DF23D17AD59BDFBBA2C53A891B137F2DD103ECFAE52FF645F362B9762F15,DE3D43CAAD2BD3C4F0622FC60DEECD06B34A0F25A80E30B81FE051A3C54799BB,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,76561,LOW,0
42CA5662423690CBB224E38BFAAD2ADC1F1E409FF7CAD7863A9D6AA04BEE0F62,DA2C575E48EE7651B9E99A511216B827EF6DEA7CA08E77C7055B18B9D918A842,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,100850,MEDIUM,0
C2ECDA7DD083E193E5ACEE5E186D9F46E585C9E45DDC6C2C3820DC776B1DD52B,23B0CC711CCA646227414DF7E7ACB15E878B93723280F388F33F24B5DAB92B0B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,144489,MEDIUM,14
B3F59EF4EDE86AFCAE49B0ED579BB509BB842562D42775F955C68D4626E67FC2,B24E3E21870645AF14DA826D4CB300C0F4F877C308EFA30FF084F976F191AAFB,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,144176,MEDIUM,7
5CFDC268F65993EF9F2A566CB7968DB88915F9F6FE9A5B13FC6E3C1537A8E3A5,7BA7D31BFA1ED86327ECFA9DEB2DD8A44488FBA943CA78C86C1E21F2D1BE0A10,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,185067,MEDIUM,5
A12C0BC00F56E82F19765D833D955C103B8FE42DA14EE7F54F3470BDF0B277E8,A2CDC3E5A34CA7321A76D6CD14BC467796CCA6638F039DEF04126EE004152C18,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,86365,LOW,1
23DD5780DDF2DA17E13717BF37E55BABFACC81FA183E79A9E5FC4903A6E92348,81A4373C77B042B75AD630F0AF56DE33DD25AD692C31DAB35AA77452C268A686,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,163845,MEDIUM,5
F02B7E1B04624975B09022C12FF021E76F4C891FE5A578E7A63DBEF6A728546D,8BA36EDE1AA545AD0134565EDCD06B59293E6ECC8E86ECCFFAB5F6EE4EF90F23,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,58006,LOW,1
364BACFCB04E5473B595180532B944050E794F67137BCCE4F82FE528E00AFD76,B3396BCB59674D33F54FA27C6D3855F647834CFCB75B4CB98F2D279C053E83EA,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,85339,LOW,4
0219302615CF253134EC695F523E644963A5BCDE038D63AE9C052437BFC759D4,556EA1B2F7420F2CD4E6D1D548F7389CDAF91535020C5917E16D2B3BF6B98844,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,172747,MEDIUM,7
83E660DC6625B24C7DF82560E867EAA1421DEB1C1CFB0C7166CB7AECC6F37BE9,9F69998560DCFD8016442E0A32E959191DF095817A164CE844C64EC5A8B0CC1B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,166043,MEDIUM,7
A5199604C55152F8F19A33E067C7C0B8F47BD8C29191BEBD770A5C28840919A3,C8F5600F3EB7D801A067E02C477719D37F560491C4DCA56EACC11CA755EB1AC6,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,98344,LOW,6
E06F27233699758C905AC9DECDA6CE44FEE1DFBE068A64A4C459123592ED20CA,1E61DA9318AD5F39FA341FFA808659430FD708A76917B50851A1FBCF88375F1E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,95365,LOW,0
4428C912A85EE8A8BFC5A54ED2E301E12C659C7D45CCA92CFD37C2455A75C3C7,8BCEFA497AF26E688B555D1C4C8CC97365522B5A1416CEB099A98B4C2ED80585,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,92247,LOW,0
377EFFC706C4A6C613B2BD8DB7C6BF7A51670994E0D9E2CE2373BC4A59545774,EF4CF73ADD6B6F476ECE3477B6235878BC8A0DE65FE7F561200EBAC7F18DB18A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,163179,MEDIUM,1
C1B8965ADFC02FB0F9E5929E8F95F2ECF28650E01B769D85766DAF26D49E1565,8E57858AB42FEF1EE804B572421BEB315E9FB3BD562F10F2F1C9CCF0384E8D99,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,112146,MEDIUM,0
85C345B883EC1B55DA4A58679AD5F650773113EA7ED4F7234A661C3122045D96,2B8AE4541022864D57E65A7DB4C70B75FEA47C9101EDEBF0325DA25EA84DEF02,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,174836,MEDIUM,0
C2765DF3825D8441CB6E78D9FE0E10FA6076CC624E3F4018434FDA37DEEFA774,E6C3B6F798B0E8D63406A281CF31ED72A005F9AABA8970BA3D008F2254001146,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,130055,MEDIUM,2
2B817238D1CD2CEB325CA804FE30B1A8783F9F8C8E1EE7CDCB98AEA9F6C0C6C7,3C7217BD6D2C58C67E93C1B4A0C5D2F8BFD5CD46249DF0F246307B1F859B9737,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,57248,LOW,5
5A3CDC7BAC59E41F53FA38EDAC3A896FDA855C654EF6F478E4B71901C8747CA2,6ED255BCD55046343338A717F96B055B531CF7AFD739E03C7F26F57BA3D51218,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,96028,LOW,0
E8FB146745581186AD0CBF1B518B82EBE8D63AA2A994B4D0B805F4632A1D9061,04E17D3132B946C48D0A3C708526055E7CD184F9A6B792995F309DD65C4C3D24,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,145498,MEDIUM,8
17FB3E93833120845FDB5BBA4033C33D4DAC030B944654A493B38421887FCACC,475368189E17EC9D12CF43F873F4BA27B0AE9CCBD0686FA21F5CAAD89ED57243,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,172309,MEDIUM,4
069774648397FB6A0867B43AD3014B85B4D6BDA7D1B645677535CE1DD672B9FD,79672D8381E02513E7941767F7692499EEB7AF280A71861235C3EFDA72EE621A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,134882,MEDIUM,10
4BA530B08A8B5E5FACF230FD6D57E69A13543F323CCDCE5A1232F3AEB208D29F,C1FCF0CD023DB10F29D0B27E7F7B649185B04E8BA26F7A6061751ADD2126A4E6,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,131911,MEDIUM,7
461C0F7543DF342CE0EA724273A0E711556F12CF44658F46A033062824C76677,63A4B69673BA773821EC0128843E7C2A0C7089C4F85F2B05D088CAE62BF64647,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,82377,LOW,9
41389CE9259B059ECA345C4AC2CEEDCE5759790A4FEF1A4DC65BBFA1691458DE,36C321AD538F860B4E2875EB52EB13C962ECBBF15E87EA091460277D622BDA55,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,149609,MEDIUM,9
56DE33952CA7E2699B0BB342F5FF1AD46D592C4B9A42112FEF2DEAB2C3840236,728EDD27DEBC2046984906DBBB117313DAB4A9F0E9B47C7F0411E236C175F3E2,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,165254,MEDIUM,9
97B7F5FD1044CA1B7BB99FDEDAAF4E6D9E6DAB7B3A2B66D743833E2AAF76C818,2E1943902BE93C87E9D31812EF887D1F91326E8E8E3779FEB59C48C9AC32F58F,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,105255,MEDIUM,8
435E3A1012AD937E9DC740F371C26F5AB75E6464C59C89814D28D1BA840342D2,52A6932D5AF5316A815AF86286167054EBAA4953CEDB82E3914A5C126E363EA4,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,134665,MEDIUM,7
04C130336C5B76EE6890D6254C81BB67F15077E990EA351CB73F94D015BC6789,B18A5E6B50AF3073F63AC2C4EE837A7C9C6F06D7E91206980283509E3738311E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,62504,LOW,10
27759A4718945AC0D99F496E3C5EA4A1D2C36711C5CB8A38CD694A4F21C12A40,23765FC69C4E3C0B10F5D15471DC2245E2A19AF16B513F85AA4B83BD033762A4,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,60998,LOW,1
6836382998872364C0639436077BB4FDF609D419C398B2E9BF04584CB7BC6BD1,871C39835EF093344F55DD14DAB9EA54A4E9D76EE5634FFF2E2BE7D8E656BE8B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,187234,MEDIUM,0
3827A0CA0C02CB283BCF8C9D1EB85417F561D36D984DB972AA3FAB150F326611,F7EC2D2600C8998DD7EBB42EA2367DC30615D60A801383B4BCB319A5B376E6AA,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,125181,MEDIUM,0
C106C0287395A4D9C055FCBDB286DABC1D92498DCD5A91510B92547664F3DC72,169564455792F758D4DD0E6770C9DD5B9BD905D182E6CFFA022E46D950E111F5,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,184443,MEDIUM,3
A4E45AF560A90AA934BBB7A0D704E3AE7B91C64823C0B2C02B2BC06BD5A2A02A,3F613C55D57F95FE15534EDAE86F6863D67D2DF186EB6721CD70A037B03CF7FA,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,81199,LOW,1
849956BC0DA45F1BC198EA78BB290166C9F42DE93434DB1BC94E7A08B8CDB712,D8D1713DC581651249161742DC814F8368913D77C6F08041E79DF7A7FE73750B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,168710,MEDIUM,1
684906A2C76E6FB104D6A1874402214D2123F6613B8792C770BD7840A6CC3E6D,285F8E7A01879313D77AC190B169982649E54303F4DCBFF74F5D298F8F830AA2,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,180437,MEDIUM,1
4C0E220F0F147A5BACAB2071FAE6E86E29F1B47231624D71C7C027DF157EF9AD,A56B54E1C5933A83F79B301D0C08410A5617B868120DA82B7E088C42A5A8025C,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,54631,LOW,0
7933274496844457F5EFAAD66AAA36D2526E95C82DABABEA93F616561C2FA231,90BBC9533A02213FFDF4D1482EB9B97A5FEEC554E33641D40F24777CBE5A8341,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,74081,LOW,4
BF14915334A6013EFED09237F5336F729B8064AA836CED2D5B0D8B37AD145761,464D14ACE7F6789141D13ED416C881C1BFCF7203C5965E332EDDA90F171815A7,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,112887,MEDIUM,9
940DD59B2BB31B0D6D262CCE280EC5FBAA1290EC56DAF736EE435D9E9D2C5D75,274DFEC6E079FB08D6B5771537C54D3F0BD36C64C3D8ED0A4E6D2F201B489274,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,152765,MEDIUM,8
7618E503331EA0AFF65EA899587403B9E7FC63E071AAE6811F98EF2199FC0B04,70FA656AA0391EB9EF7BBC9C7E6771EC09E7D5D7AB1FCBBDE2480D21263EE79A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,87602,LOW,5
A32708B59E700C8FA26BE6F07BC42E6FD65C889EC9D5B770ED5FA63CE4DFDEFA,3F5F3806E425DEAC33023E9764D08AC98397E6F1BC8599743CBB15A9CFDF8929,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,102413,MEDIUM,5
999F156195BC38FCAD1FD88409261CF90EC1A6065331D5D5086AB65E687F6098,3510A92FC7DD04F69B1AEEEF5489EF168DBF1D9C4D528B8F4AF4240A8B295AB4,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,68765,LOW,4
CEE5B7D050ACA08034F1FBDCAEFB6C038719F7095B38B83E889C5FE84EF6FD49,F7AC69722A0706C533AFA393B1574A761A073DF0A8280094D3500A4BBC9C2877,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,108544,MEDIUM,4
166D88F47AB671E3F8B9CCBB145FF9124C201DE8E9544257C24A509A09351594,59279341EA59FBF34025024596B670B6DF2C9F80E71B9AD19AEA71BA43B083FC,2025-08-29 15:35:21.759,CRM_CUSTOMER,Homemaker,MEDIUM,124359,MEDIUM,7
CEF5DF5B67462CECFC8BC56CB9BCB7F1E523829080B7F2AB00AAB1182A56B385,11D1FF4EDD53407199C92B00CBC3ABE8C9C5D5BED4414AD07B55C896B0E7A713,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,104589,MEDIUM,10
AF0132487624B142F4270D11D9E7095972C16346FCEBC49A3277DAE8A5F67396,9113B98DF80F877C7A2EE5D865A04C9514B4E9BF25A49D315B0B15F115D2F0D2,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,118944,MEDIUM,4
E3CE45783996D5A7EC2F40126B3573BD6F680FC2A4774F27C2FD5E55BE16A60E,8E71B24534E9F3FB3A71263359FED2B7FFB008265E0D34383E319F1B6F5C08F2,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,181183,MEDIUM,9
DB2080AAD25B14A65C83F25FAFB050D07C07220D6159D3AF24042A6F2FA3687C,46635B56D3C7F0B7BB26ADAE2A1692DEBBFD145D4A0986A9137FE91E73E70360,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,125968,MEDIUM,8
6EF4DE4A79E8715AF08F0E956CEBDDBA45E3A74053AEDC7B439A6531EF499BA5,3D5D2C29712A98874D8142D229C4BCE09158A144AD376C2B68411F240878A9C1,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,74607,LOW,6
B06FCB3D164F48C4DD269B2C6372C153E5DED9D0B28CD21119D5814E3A018B6A,19581E27DE7CED00FF1CE50B2047E7A567C76B1CBAEBABE5EF03F7C3017BB5B7,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,97000,LOW,0
9BA2E81693E0D7ECBB4E8B73CB4F34D041F989305D57C6514FA75E787BAFE151,4A44DC15364204A80FE80E9039455CC1608281820FE2B24F1E5233ADE6AF1DD5,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,98000,LOW,1
55DBBEBD2BD9C2BFD7B839156C16EE7AA3016AF421F085F5A76F5E253124C4B0,EB1E33E8A81B697B75855AF6BFCDBCBF7CBBDE9F94962CEAEC1ED8AF21F5A50F,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,39000,LOW,0
E870D43F884159D78C97A61A3E005E6EB9A0E7D25DA8ACFDEE103B34DBA9EAFA,2FCA346DB656187102CE806AC732E06A62DF0DBB2829E511A770556D398E1A6E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,68000,LOW,0
C7B27C2DC5EB8BE752835E4834E8E8BE971C35CBCE16EE6166BBDC54228EBC13,434C9B5AE514646BBD91B50032CA579EFEC8F22BF0B4AAC12E65997C418E0DD6,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,31000,LOW,7
321B735F42A520D6DCEE2B428401C08EE472A9B52BA6988507B877D5497C9C6C,CD70BEA023F752A0564ABB6ED08D42C1440F2E33E29914E55E0BE1595E24F45A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,76000,LOW,7
CF4298EEAC0331ADFE440E43A37D26998ED9B56C2D1A0C57D70CB132AF3E0C0C,2ABACA4911E68FA9BFBF3482EE797FD5B9045B841FDFF7253557C5FE15DE6477,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,87000,LOW,1
7737CFA4E435F14738745BD702939F9D8FEB78C326C5B167A3E023A6B6E309D9,13671077B66A29874A2578B5240319092EF2A1043228E433E9B006B5E53E7513,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,89000,LOW,1
2463BD3FC9518D86E5C83E3A40E21744B7DFC84C4E84386A43D799E12589665F,F6E0A1E2AC41945A9AA7FF8A8AAA0CEBC12A3BCC981A929AD5CF810A090E11AE,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,34000,LOW,4
359D05D13C541CC2BAE34FEC9D89C64FFFC92A27C4424ACAEF79732CA3FB80D7,B1556DEA32E9D0CDBFED038FD7787275775EA40939C146A64E205BCB349AD02F,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,25000,LOW,0
BC813B2C3637A875E3225E0E8C05F73D62E086BCFF690EE8A9CEDDB0D28C89B3,65A699905C02619370BCF9207F5A477C3D67130CA71EC6F750E07FE8D510B084,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,46000,LOW,1
D460A209951430268E1B38216336D4CEFDE5C10626D9E3E8BE668A44D932DEF5,73D3F1BA062585BCE51F77D70A26BE88C44B55D70F81B8BD7E2DED030CA4454A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Homemaker,MEDIUM,79000,LOW,9
973033E24A26A9D058289F8E3A2652C0A27D66CD7BD8D52C830674848C21C6F1,8CD2510271575D8430C05368315A87B9C4784C7389A47496080C1E615A2A00B6,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,29000,LOW,11
B465C6921A1A942714865CB8CCE49EDCF320F2D793879C86912011B0D5AA7BB6,684FE39F03758DE6A882AE61FA62312B67E5B1E665928CBF3DC3D8F4F53E3562,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,96000,LOW,9
468D38FC8911AC4B89CE4AA5F7D0A68406BC6C86308FE1BA868C14FFBF2B8A8B,43974ED74066B207C30FFD0FED5146762E6C60745AC977004BC14507C7C42B50,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,40000,LOW,0
915C1E2D0BEC47E916ACA312B4E27895CB4553FE390D6DB04A8B16FDBB8E4D4F,84A5092E4A5B6FE968FD523FB2FC917DBFFAE44105F82B6B94C8ED5B9A800223,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,93000,LOW,1
A4AFF6C01311DEACD4523032E21A66182E383AA3D46F00FDDA39E957895DC7E5,C0509A487A18B003BA05E505419EBB63E57A29158073E381F57160B5C5B86426,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,18000,LOW,0
B27826CA229B2E24B17261A9482FA3C46BBE72FB1238161C652813F5032D58A3,AD48FF99415B2F007DC35B7EB553FD1EB35EBFA2F2F308ACD9488EEB86F71FA8,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,24000,LOW,0
91E92A6163FDFA6F01B545801CD853B5BD133A7BB5D9A7965415D44F454F8EBA,D6D824ABBA4AFDE81129C71DEA75B8100E96338DA5F416D2F69088F1960CB091,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,2000,LOW,0
5E868B00874E49C9DF7F29A51F3E278A16EAB9537A40D55C9075031D623DE76E,454F63AC30C8322997EF025EDFF6ABD23E0DBE7B8A3D5126A894E4A168C1B59B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,98000,LOW,0
6631F48331E307D11E5F39654963801098DECDC2D09EBC468077CDF5AE48AF41,620C9C332101A5BAE955C66AE72268FBCD3972766179522C8DEEDE6A249ADDB7,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,17000,LOW,0
A403F80E5FA5DF96432124CADBFC1413EC0D5BA8A5CA3511A66EDA2392ADE92D,F57E5CB1F4532C008183057ECC94283801FCB5AFE2D1C190E3DFD38C4DA08042,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,57000,LOW,0
4E22832CA9F5BBA83164084F5D57E0BE678E3B6E36CE73796FFEDD0D7367DA20,D86580A57F7BF542E85202283CB845953C9D28F80A8E651DB08B2FC0B2D6A731,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,95000,LOW,2
E2D47A69D7E722AA1CCEA24CF9DA071549DFC4BF65607955EA84A709CC88ADA8,16BADFC6202CB3F8889E0F2779B19218AF4CBB736E56ACADCE8148ABA9A7A9F8,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,20000,LOW,6
B064E2E7E26198C3ECEBB7F557FD78A3346B4312B8F046DD1300FE96C4C90E33,67E9C3ACEBB154A282F326D4FF1951CD1F342E58E74D562B556B517DA5E56132,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,84000,LOW,5
803C3AE5A9A72A101DF4E30200758026D6642132532AC2B58E085B58F2FE7C53,011AF72A910AC4ACF367EEF9E6B761E0980842C30D4E9809840F4141D5163EDE,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,4000,LOW,0
1074E0F9CEC143A6C5FCE7BE33DECDBFE9C664A29193FCDED89F452D23CC17B3,85DAAF6F7055CD5736287FAED9603D712920092C4F8FD0097EC3B650BF27530E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,79000,LOW,0
B4091E6BE108179640B886CD546AB99A41616409874FBD576BA7F80F3A9FFFD6,68519A9ECA55C68C72658A2A1716AAC3788C289859D46D6F5C3F14760FA37C9E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,4000,LOW,0
7C182F4C398AB9209CA4812B328F4E19C1C9A4141F4131481F0DFCB26CC662CD,3635A91E3DA857F7847F68185A116A5260D2593F3913F6B1B66CC2D75B0D6EC0,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,91000,LOW,0
BEFDABFC4E0811BD61702B5E5527E29918EB6C1B3D7EFF40506AE593A4DF6E73,27D719C754AACD492A6DC8A1B76619355ABCF5EF473CBEC02018D3C57EBBF0D5,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,9000,LOW,7
E3B89F14991C511A0AB55FCCBF93AE765D1F29A730EC140AC81BA59D1E99A899,AF180E4359FC6179DC953ABDCBDCAF7C146B53E1BEE2B335E50DEAD11CCEFA07,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,5000,LOW,0
72A98F146B28E008C8F9147F67019E2E80C0C8FC8B4D1CC2BF98127A7DE75953,8EFBBE9BC19AD2E043C6CDB187C0A0FEDDE70B6458443CE0B5648EC04CCF4CDF,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,118302,MEDIUM,5
4D735518840A3E88D0906CD8AC4C45E15499EF9A8A3A63A48FF855E58D447A3A,5426D2CA50F244FB43FE9EAFC82DA08F33F3B4F8D9140802BD0102E780B629D6,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,98922,LOW,2
