PRODUCT_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,DV_HASH_DIFF,PRODUCT_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_SIZES,BRAND_NAME
43265DEC7D912E6B47B3BA975E6793B4542F06241B6DF098DF1192280B9A7568,2025-08-29 15:35:22.187,PIM_PRODUCTS,AC989B81123A977A6E4AE74DDF9240C8E14C25DF92707719A64F8DE877E66BB7,AMUKTI49,AMUKTI49 - Indianwear-Women,pleated rayon womens kurta - yellow,Size:XX-Large,amukti
8F562545E8260FF8C32C9CCE50FEC007F7105CCD9F37544E9D01320EFAAB965A,2025-08-29 15:35:22.187,PIM_PRODUCTS,D7EAC6E84232DA04A1E333118DCAE69AF04EC05983CF49CDC8EF2E46109B9A55,AMUKTI50,AMUKTI50 - Indianwear-Women,floral round neck regular fit womens kurti - navy,"Size:4X-Large,Large,X-Large,XX-Large,XXX-Large",amukti
6B1C9B52612D8C2DF6BBC21143BE7520EF18A0ED813DFE225CF113D26EC5B0C1,2025-08-29 15:35:22.187,PIM_PRODUCTS,67449F2FAB892839DE7BBB3D92900D6F0942A2B92968DAB65E4D1DD9282AAA77,AMUKTI54,AMUKTI54 - Indianwear-Women,womens grey melange embroidered kurta - grey,"Size:Medium,X-Large",amukti
5F112B80BB35C0619C6348235528783DD39B4B32EB739EDAC949D1B0295F0207,2025-08-29 15:35:22.187,PIM_PRODUCTS,FC13F396D7C3BAE35E267A7AFD30A3025F9F0B17BF1D00817693EB4678DD96A0,AMUKTI75,AMUKTI75 - Indianwear-Women,solid rayon womens kurta - mustard,"Size:Medium,X-Large",amukti
1BE590593102A616705EE9EC77BF0B662E098D3208118EB6A8E085DA5CBFDECA,2025-08-29 15:35:22.187,PIM_PRODUCTS,D0C91D7CCE52797081D77DEC145771935C02B5DF37C09F9DDD432B15A37FA05E,AND20,AND20 - Westernwear-Women,embroidered polyester square neck womens top - magenta,Size:12,and
AF10DB1F6AF4CEFB405BE598CF4BB5AD40CD3BA12EB9251020AE550E55C1F4AB,2025-08-29 15:35:22.187,PIM_PRODUCTS,C9FC9AB88B3AF8C46EFDB14DF3B97EAC74E4031BB1A77B0CFE863B06BC474D4B,AND33,AND33 - Westernwear-Women,printed round neck polyester womens straight top - multi,"Size:8,10,12,14,16,18",and
6BBBC038E11128C31F7E976ECC7A4FF8716DE54CDF9ADE1F6AD3CB5AC41B775F,2025-08-29 15:35:22.187,PIM_PRODUCTS,27AFFF6554AD08930B0810B62C766E7F9C6442F36BC488F71A78D299DD6E671F,AND36,AND36 - Westernwear-Women,floral square neck polyester womens regular dresses - white,"Size:8,10,12,14,16,18",and
427BB3AC590F0292A4DE441E06855209F27333FF431F05960155DD16CA3CF6DE,2025-08-29 15:35:22.187,PIM_PRODUCTS,74ECEB58601B7181D68C061A4579FA65500313A9AA265E3B097A8D19B9E17224,AND46,AND46 - Westernwear-Women,solid polyester regular fit womens pants - black,"Size:28,30,32,36,38",and
2AEC2926422CDD76FE032BB91C419779FFD81F305A86E0A159F4FB4344C9EF1D,2025-08-29 15:35:22.187,PIM_PRODUCTS,CBFE71C57D68BC0AE0474FD9AE3F324596535F8C74CBBE1D324CA0D5F3CA8336,AND70,AND70 - Westernwear-Women,solid full sleeves acrylic womens regular jacket - black,Size:18,and
8ABEA9848978AD3665C1A25E569A541347343687836F2331A21D7A9EB0160330,2025-08-29 15:35:22.187,PIM_PRODUCTS,1FA551648D1E941536F2E2232597BFC0BAF13555730D100924F458609258FBC2,AND77,AND77 - Westernwear-Women,solid square neck polyester womens midi dress - red,"Size:8,10,12,14,16,18",and
90D04C5422ECEC5B25C076F13E454EFB521DA56E02C55654333B21C8A393BF3F,2025-08-29 15:35:22.187,PIM_PRODUCTS,71E50E446BA62AA793540A89F2EE61AA07AAFFD77A5FEE3FC9A699393815D0EC,AND78,AND78 - Westernwear-Women,solid viscose round neck womens regular top - yellow,"Size:8,10,12,14,16,18",and
1D9C445D07CF641F0263B24F47D05FB495670739A5BC0B11234BBD6E443D781C,2025-08-29 15:35:22.187,PIM_PRODUCTS,4E344A1C8F584ADE2C868414A48FD94CA7A2296E96363F2A1485385C97261657,AND85,AND85 - Westernwear-Women,floral v-neck polyester womens flared dress - multi,"Size:8,10,12,14,16",and
427F93B116152E4F55051F8949AAFD43518B361658FF1FAA02AFBEF16A89A847,2025-08-29 15:35:22.187,PIM_PRODUCTS,32E3D8840305E2683C36FDB693C99FE53206C9E65E25ED029D62BA3CF4157898,AND108,AND108 - Westernwear-Women,solid polyester round neck womens top - black,"Size:8,10,14,16,18",and
204E1FFBE55912122217FB8D0C01C646A14A0C2E73EDFA054A5AA18B28459D17,2025-08-29 15:35:22.187,PIM_PRODUCTS,FBE8EB9EA6A68FEE167EAD57073BECE6D071F48C638C56542F6460FAD43C3977,AND121,AND121 - Westernwear-Women,solid polyester v neck womens regular top - wine,Size:10,and
657D72619D43959D3E16534AEFA257BF6860B36FF8EF28DC807BD1CD60C3EC9D,2025-08-29 15:35:22.187,PIM_PRODUCTS,783EC0AED29EC7C8E3A75B7E6C70C07DE0E03AC36FC2432E868D9767D2842C1B,AND124,AND124 - Westernwear-Women,solid square neck linen womens flared dress - orange,"Size:8,10,12,14,16,18",and
D9A4D5E342987046B2F53BD3D9D1CE662AF5D17EFECF6FACB07C8C8AA5C70B45,2025-08-29 15:35:22.187,PIM_PRODUCTS,33C24CAAD9ACB4378524E5DF2042948D7E936BE39CB2040E08761380731EFCED,AND144,AND144 - Westernwear-Women,solid polyester square neck womens dress - black,"Size:12,14,16",and
4E7B1AF55DE3D30764E57A06F5938F1160044C0D1F7424871CCF46F87FC973DD,2025-08-29 15:35:22.187,PIM_PRODUCTS,EFD8506B8CD636783E282028E2A82F58C34C128A3FDF2EBD0397720DB7A494CE,AND157,AND157 - Westernwear-Women,solid half sleeves polyester womens full length jumpsuit - navy,"Size:8,10,12,14,16",and
9ABBEF465A3B73A6274C0960C833B3FF886B5A38016A345DA6088DDC3CFF574D,2025-08-29 15:35:22.187,PIM_PRODUCTS,FA1D4F3DF61283A1D16A67810F1B16176699B6132049545F73DE9DF347D89BB0,AND161,AND161 - Westernwear-Women,checks round neck polyester womens jacket - grey,Size:16,and
5986B492311415C684BB8D7CCF351D07C94D2F686087299169F9012F46803198,2025-08-29 15:35:22.187,PIM_PRODUCTS,0939E4498838EA526791B5BF1A247493F2B5573FA227E0A10EB2F78AC279658C,AND164,AND164 - Westernwear-Women,solid round neck polyester womens regular dresses - red,"Size:8,10,12,14,16,18",and
3548E6A386333BBCD8DF38839F908EC3BF44630DCDAD3CEC9D94678A32A5F80A,2025-08-29 15:35:22.187,PIM_PRODUCTS,AB265EC3F3D78C341F2B958990A21995F6F6091505A49DFC5F10B58140D26E6D,AND169,AND169 - Westernwear-Women,floral comfort linen womens fusion wear trousers - multi,"Size:26,28,34",and
777401375F4C083EB5D9FF7258806756FE29308165054C2211DD081ED64934EA,2025-08-29 15:35:22.187,PIM_PRODUCTS,8DE3322B48511C934A16634C0A5F6782B98FBD90A2A7B993D2F200C10387320C,AND180,AND180 - Westernwear-Women,solid polyester round neck womens top - peach,"Size:8,10,12,14,16,18",and
C364366D157DD73D22ECE7EC36F91183989D6AE6D344D25D797947887160ECF6,2025-08-29 15:35:22.187,PIM_PRODUCTS,569EFB8EBC682E93BF36DDA1D757261224F024DADD879CF881F3182277211EA6,AND181,AND181 - Westernwear-Women,solid polyester collar neck womens top - natural,"Size:8,10,12,14,16,18",and
8B88C707806FDBE20C927A8CA0370742DBE1ACB7851D7D40DDADCD473F25DE0F,2025-08-29 15:35:22.187,PIM_PRODUCTS,383C807968B4F1B050DB71735D9450681CC3D91F3751C9DF728147057B60988C,AND204,AND204 - Westernwear-Women,floral full sleeves polyester womens regular jacket - black,"Size:8,10,12,14,16,18",and
FF468A45410DAF71ECD611FEE53AA6EA10C319464FE488F6BB4118ABF14AFF02,2025-08-29 15:35:22.187,PIM_PRODUCTS,6F9871EE70BAF6508CDDA745DA338EE4A00B1D1945BCC2B1A32D0C6B4AC10651,AND213,AND213 - Westernwear-Women,solid regular linen womens fusion wear trousers - pink,"Size:26,28,30,32,34,36",and
53C9CF02F3AAE1DEE9C4B11D57C47EF770B0595E68904326BE115C49A381F184,2025-08-29 15:35:22.187,PIM_PRODUCTS,2484B126A0FD66D694D01911C5C8C14C892FA6788540E6D05062D13B8C81ECB8,AND218,AND218 - Westernwear-Women,floral square neck polyester women flared dress - black,"Size:8,10,12,14,16,18",and
4D0A8CE3215047B89347ABFA5BAB94D528F0CC5B49FE0EBAB409A394F2BD5321,2025-08-29 15:35:22.187,PIM_PRODUCTS,DE8A7938CB20523F70A9715FF7ABEB3E7859513EDA2EFEAD4619796C46E92AB5,AND225,AND225 - Westernwear-Women,floral linen round neck womens straight dress - powder blue,"Size:8,10,12,14,16,18",and
3C7AEBFE707B4FC0B201B4F29851492848DFB32411777F712B9395780E6A5301,2025-08-29 15:35:22.187,PIM_PRODUCTS,8EACA9D7131CB27840C4C6EBE9BCD184A4569A55E8F670075E330B39E0289BC7,AND234,AND234 - Westernwear-Women,solid v-neck polyester womens evening dress - peach,"Size:8,10,12,14,16,18",and
09A9D6CFBCD075426139103174998496AE46B8145EF3DF8697CC2D868FAB75EB,2025-08-29 15:35:22.187,PIM_PRODUCTS,827550A8FA66C9268008F2A175F70806A443BDD50EF978E7A1A2C03931BE1685,AND239,AND239 - Westernwear-Women,solid polyester v neck womens regular top - black,"Size:6,8,10,12,14,16,18",and
D2216F421AE44B26A697AF838039C32419FDD23AB90DCF6A26E97AA68F71A504,2025-08-29 15:35:22.187,PIM_PRODUCTS,3D6EC0D479579F6F002167B9B2C053C70239EACD5AE67BEB4694F5CB25B2255E,AND240,AND240 - Westernwear-Women,floral viscose womens top - multi,Size:8,and
C6AFA275A6F67A369D55DD9F4376C691B547C158B4083E114A1B297B3EA41DAE,2025-08-29 15:35:22.187,PIM_PRODUCTS,D021BD146C7415E7CE1CDC76EA00F506027C8C0A85E42060AD1E3824361C5163,AND245,AND245 - Westernwear-Women,solid rayon round neck womens straight top - sage,"Size:8,18",and
87B2791602B6C1591006CA3B60D6F257EDC0207F9003888012402D4E1E4D3AD3,2025-08-29 15:35:22.187,PIM_PRODUCTS,A89E4669EC5C7FF6ED09F0751EB6874EC9FB70C60B2EADF74942BBC4798D1183,AND252,AND252 - Westernwear-Women,floral round neck polyester womens casual dress - multi,"Size:10,12,14,16",and
21861F7531C6928AA0D2DC2BE1C6438C70F99D9A7E92E69B8218BDB203C799AF,2025-08-29 15:35:22.187,PIM_PRODUCTS,D36045994D1F186D70526803924B11792E5BB48C983F1CA19D3ED3E8993FDB2E,AND260,AND260 - Westernwear-Women,printed polyester collar neck womens regular dress - navy,Size:8,and
9F156B92B2941389A15CB7522FB83E253D052C9312FF20FA59D142F76E6E6274,2025-08-29 15:35:22.187,PIM_PRODUCTS,6EA3078027E79C2D75D3BDF64AE80E7839244C7CA6F42DE865B2018EF9B82B97,AND268,AND268 - Westernwear-Women,womens round neck solid top - flash,"Size:8,10,12",and
DF3AD2AC6DE6F5669C2E327F0C59F60C69C9271008E08F1E5BFC130CF3D7CD24,2025-08-29 15:35:22.187,PIM_PRODUCTS,AA7F33EE2C67B36523A04EBEDB7F64AACFB8406185A4014626A8E76514C3EB40,AND283,AND283 - Westernwear-Women,solid cotton round neck womens regular dress - multi,Size:10,and
FB62818139CFD0CD94C7414BB7A836A2E32CB5FB7D17341F63A02CD8B6FAEDBE,2025-08-29 15:35:22.187,PIM_PRODUCTS,BC81F9BF0D4FD1F739B416B46024D02FE9E59F22D6DD1126D807B047B16C375E,AND302,AND302 - Westernwear-Women,solid polyester v- neck women regular top - orange,"Size:8,10,12,14,16,18",and
8DCE3D21E0D85DBD3033DE6DBE5C70AC856C5EE0826ADD450EB9825A9B1424FE,2025-08-29 15:35:22.187,PIM_PRODUCTS,386CEBF3B3763D8CB79F693A96599EAD8B24255ED9A0A7BAC41832049250565D,AND312,AND312 - Westernwear-Women,solid polyester v neck womens a line top - rust,"Size:8,10",and
9A34FDBE645DCE619FB7CC8836E62125766BF470D8ACD70416C4BA64A576628F,2025-08-29 15:35:22.187,PIM_PRODUCTS,6DBEB8604045956FA11036BF82B0CB8CC7323C27F06645A9C4A973EC1386F9C5,AND334,AND334 - Westernwear-Women,womens regular fit solid trousers - navy,Size:26,and
0BA9BCD3DEE3CD240DEA1734ECE98AD3CFDE54516A2DFA1BD741BC5A2C8DDEAD,2025-08-29 15:35:22.187,PIM_PRODUCTS,FBC5C89C3093B7D58232C70D8368CDADDE5FCBE68C4E76355E4D05AA802F2DDD,AND355,AND355 - Westernwear-Women,solid cotton straight fit womens trousers - grey,"Size:26,28,30,32,34,36",and
3A3D8B8190B81314951DF163DC06FE6113FB4456B7632F1E6962FE5F364EBFD6,2025-08-29 15:35:22.187,PIM_PRODUCTS,38857DB934946B277F11D9AC3DF6A44815719957BA0758ED01E01BE3D8D1F370,AND358,AND358 - Westernwear-Women,solid polyester collar neck womens regular top - maroon,"Size:8,10,12,14,16",and
ED2E64C7585000CD8177FF5BF0967BC3344F2E418EC5D898BC33E21CC44EC4B1,2025-08-29 15:35:22.187,PIM_PRODUCTS,2CE22F3ECB4E4C12C20ED4489704983C658A3A82C62E02EB04097E438B7C66AA,AND361,AND361 - Westernwear-Women,solid chiffon round neck womens ethnic set - black,"Size:10,12,14",and
D1206CC4EEC39CED5ABD44C123C5508A29C894F0CF7354B3D989E1163C235527,2025-08-29 15:35:22.187,PIM_PRODUCTS,9AD21D45847EACDC74AD7D50A36BF3FDBE9A78C807F7712BD5BB01548F231399,AND370,AND370 - Westernwear-Women,floral round neck polyester womens straight top - white,"Size:8,10,16",and
8D335FCC852DBA1D3B8F305F94A868E5D7AA07F3B29A87D8A8DA338B273292C0,2025-08-29 15:35:22.187,PIM_PRODUCTS,5C007CBC71336D12F843EEAD65FC57DFD835CE94F40B7B0360969E0506B3303E,AND376,AND376 - Westernwear-Women,solid round neck viscose womens straight top - yellow,"Size:6,8,10,12,14,16",and
FF004EC60E15F7E35308EBF5EFA41BD8A77593C1ADE2BF4BAF82DE8D751BB07E,2025-08-29 15:35:22.187,PIM_PRODUCTS,54C5CB3357E73A702BF4625397A0717E0FBABFDEC4CB472DCCAD2638D2912873,AND385,AND385 - Westernwear-Women,floral linen womens straight jumpsuits - pink,"Size:6,8,10,12,14",and
9945FC66350CC904E14317B934188F3DD0F7FDA25D3679F8B45F17F1131F25B1,2025-08-29 15:35:22.187,PIM_PRODUCTS,951A6FDD965809D879769697E67F39C3E1B82F6A72116B1C626C93590B002532,AND416,AND416 - Westernwear-Women,womens viscose rayon round neck striped dresses - black,"Size:20,22",and
A2D906099DFAC9ACF94FED666EE3348F1D4E6701D4AF6DB60EBA19506BEBD6E4,2025-08-29 15:35:22.187,PIM_PRODUCTS,10FC57007BF9085F085D4D60DDB603FD7CB805FDEB70E50082B240B4D1CB118D,AND421,AND421 - Westernwear-Women,womens mandarin collar floral top - blue,Size:8,and
1F7EDA8B3E36729BC470A9F87E5FAEBA6D18AD9B672488FAD2D3FC87CE323F5D,2025-08-29 15:35:22.187,PIM_PRODUCTS,ED31925A5740A6BC886BFCEC8634212A22C567E23C57F32C888FF0551E36B2E5,AND424,AND424 - Westernwear-Women,women solid work sheath bottom - khaki,Size:26,and
02570CC4C8FCE378C1FB118AE22B8EA962C83281EEBFB841BCC1646195B0DA17,2025-08-29 15:35:22.187,PIM_PRODUCTS,4916424AF5E40B2D287640F52E97F13F2E396FCDA1B452F79D273422E12E4E96,AND427,AND427 - Westernwear-Women,solid round neck polyester womens fit & flare dress - sage,"Size:8,10,12,14",and
482BD238AC1FF8353AC14145531A7052B6EDB0D93217E74D0C27297CFBB9547D,2025-08-29 15:35:22.187,PIM_PRODUCTS,9BF3FE20A3DAABDFD1DC1876261FACAABFCA4E87F81B41B85AEDACEF26339688,AND428,AND428 - Westernwear-Women,solid round neck polyester women shift dress - purple,"Size:8,10,12,14",and
EE45C61A5ACE19FECF9085FF600DB215E0C3DD89F75C70B5D5B37E154A86B15F,2025-08-29 15:35:22.187,PIM_PRODUCTS,DC86B2853800CBE8B772E34CD520409E2B97861384350E8635B0BE0C1BC8F9BA,AND453,AND453 - Westernwear-Women,solid cotton round neck womens top - purple,"Size:8,10",and
DFE4D10C3B43AEFE08CEFD64BADA82E15737C52509F05097B23A3691372A501B,2025-08-29 15:35:22.187,PIM_PRODUCTS,EB729B4B6A9DEF41406BB58C007FEFA2CD675CA3239B4F22F2A1B4361A64B734,AND483,AND483 - Westernwear-Women,floral v neck polyester womens midi dress - sage,Size:8,and
68F00A2F60EEF7EC38A6F21B2FDE4C60FC3DC25128B821106ACF67B44749D640,2025-08-29 15:35:22.187,PIM_PRODUCTS,D001E33452F19A03A4673D73EC55FA7F9AD4ABF253171F2B4939F617663DDEE7,AND494,AND494 - Westernwear-Women,solid straight cotton womens fusion wear trousers - indigo,"Size:26,28,30,32,34,36",and
78D323055A4F04BFFFF750373AB3C4B794C5DAA5C00B8DF5F6D831B361C47F6F,2025-08-29 15:35:22.187,PIM_PRODUCTS,1B6B128C6150524B410E8F5AC2219F5A1F81B88887E98B98ECB05AD4A8049E29,AND495,AND495 - Westernwear-Women,polka dots polyester shirt collar womens a-line top - green mix,"Size:8,10",and
2E8589F557F183163434AE8D9A57570551B60278E56A448B85D61654E07001D6,2025-08-29 15:35:22.187,PIM_PRODUCTS,DBEECA3F75BA2D348A7A8ADD283548B6DFA9A20870F03BCA961C6EBCDEA4A397,AND503,AND503 - Westernwear-Women,checks round neck polyester womens fit & flare dress - sage,Size:14,and
4CC09E884DC9E9F15A575EA35416105EAF373EDD970AC5D89622747924CFB12D,2025-08-29 15:35:22.187,PIM_PRODUCTS,68A47DB1CAC362D2A57CBD64BDD1BDAE6705CE7124B58774BDD610AB7E70B8BF,AND511,AND511 - Westernwear-Women,solid full sleeves polyester womens knee length jacket - black,"Size:8,10,12,16,18",and
C92115DDE49BDD4DB33570A53645EC520B7A503FF7D41D09891B77932277330E,2025-08-29 15:35:22.187,PIM_PRODUCTS,7B1987EC02AC01C78DC2E48413E415611C912C47D033602877511AD68A12795B,AND512,AND512 - Westernwear-Women,printed v- neck polyester women flared dress - multi,"Size:8,12,14,16",and
5A9916FF35A22E5B31E004C101DBDEF516CF0BFB6F3CE3F28C58734F7C2F8534,2025-08-29 15:35:22.187,PIM_PRODUCTS,727302ADB45D9B2244FAF1E5360DEDB318787724964350EF39E665DC04AF8B70,AND519,AND519 - Westernwear-Women,solid tencel v- neck women regular tops - pink,"Size:8,10",and
E084C49504CD2FA6DAFFF77CBCA23A66B3F45200F4694B7FE18938B74996C2C7,2025-08-29 15:35:22.187,PIM_PRODUCTS,2E24B3B22A527FE77C68E4C8E4EEA8518575885F90D22AA873603CA1075675FB,AND539,AND539 - Westernwear-Women,solid polyester round neck womens casual jacket - wine,"Size:8,10,12,14,18",and
476A94C813E818495D3C40A37A045730B2F4F8A0FDAF3A8894DFFA7CB778D6F9,2025-08-29 15:35:22.187,PIM_PRODUCTS,FE78449847617A9F88BC7F236EA35EFC7D5873C528A0E5369DB6FA377E2E1DC7,AND547,AND547 - Westernwear-Women,stripes shirt collar womens a-line top - black,Size:8,and
FC6A8ABE4A3AF42810DAB54A02D6E5824C4ACDBEEC0311A8AA27B9F9F58912E5,2025-08-29 15:35:22.187,PIM_PRODUCTS,2B99FFFA1B987BCB518929CE2173D40D41BD0588006624CB86CA098A87598AF3,AND551,AND551 - Westernwear-Women,solid sweetheart neck viscose women flared dress - red,"Size:8,12,14",and
EDF477E95DA5244421BB82069C47FB3A8783092A4D2428CE41B7C121433533B5,2025-08-29 15:35:22.187,PIM_PRODUCTS,1D35FDF830851C32301C54C0D92D0ADFD37CF0EF98007504277DCAFFADE5DB30,AND557,AND557 - Westernwear-Women,floral square neck viscose womens casual dress - pink,Size:8,and
B4C95B6B1DB9ED9B42B154CFDA733B990A7AD6EC783B80AD65DD122CF5512509,2025-08-29 15:35:22.187,PIM_PRODUCTS,D5E2E42F3AF19FC7C3E50A5DC055107A12F14DD05AC4E144E36F03834EBC6B5E,AND570,AND570 - Westernwear-Women,solid linen collar neck womens straight dress - yellow,"Size:8,10,12,14,16,18",and
E92F119632420BB9640D941F5FC5BBCD3246017473072C8782841482B80066B0,2025-08-29 15:35:22.187,PIM_PRODUCTS,83B79E5A8EA3B7F45370B31861446FACF521541C21F10DA1A83923894DAA159F,AND573,AND573 - Westernwear-Women,self design mom fit womens casual wear trousers - light blue,"Size:32,34,36",and
7CDE8482C3214F234718898F3E79D87F7714A4F0147AA594D3E5F48541086309,2025-08-29 15:35:22.187,PIM_PRODUCTS,1E0E6BCBF7B5FF1554458E8EC2035F9CF88D9CEC7C3F2B8A17C2ACE9E96B6559,AND606,AND606 - Westernwear-Women,solid polyester collar neck women a line top - green,"Size:8,10",and
FBC328F92768015FEDDC87646D415028490502F320321FF3E3342F80122E2916,2025-08-29 15:35:22.187,PIM_PRODUCTS,4F728A360148F7C9BC8AE98511F14AF5FA70D229BD3AC2D0A0D4AADFFEF82BE6,ALTLIFE124,ALTLIFE124 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - aqua,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",altlife
652C56F092863DC4F1D033F5F392C081D705F1E393BA39833B53377E59E5877B,2025-08-29 15:35:22.187,PIM_PRODUCTS,6A30597803EFD01CFB56CA8478E0F783861407C3772304CBDB3F9F0DD6E40553,AMANTE58,AMANTE58 - Lingerie&Nightwear-Women,womens printed bikini briefs - pack of 3 - mixed neutrals,Size:Small,amante
3AC930944113CEBEC2B20BAA391EE8D80A28F902B216286B9BC9B0BB3EC43B29,2025-08-29 15:35:22.187,PIM_PRODUCTS,8C5391CBD1BB273D0C58981BA26904FD14A5B5B8A91A5BE623A25F1F33C04E7E,AMAZFIT10,AMAZFIT10 - Watches-Women,mens 47 mm t-rex pro grey dial silicone amoled smart watch - a2013,Nan,amazfit
0C58A21BFCDE901A2907332B499F33E5F1DA4CDB76B5B7FF51FBB1139F0297BF,2025-08-29 15:35:22.187,PIM_PRODUCTS,532C935B570ED7C2AB831CBE6E0F54DD0B0727C0CF634290FA19EA1DFA9C4887,AMUKTI80,AMUKTI80 - Indianwear-Women,printed cotton womens kurta - orange,"Size:Medium,XX-Large",amukti
6C4CDC8DF1B25F03E93223BCFF30FD0CAA38AFCFECFE3AD7A853B283D257C86D,2025-08-29 15:35:22.187,PIM_PRODUCTS,C49B3F3D76E41C9E592D8EE2E948DD6639BA19F95437320229699C1B613F6528,AND32,AND32 - Westernwear-Women,geometric v neck linen womens straight jumpsuits - white,"Size:8,10,12,14,16",and
09CB29BD5634B503AEFA5207F06D64BBAFA3F68BD32DCA7D3B107B4CAA1325BC,2025-08-29 15:35:22.187,PIM_PRODUCTS,0997B7B3D45E1F3895738BB62745719B03E7D86D657E40281CD757A794676B81,AND54,AND54 - Westernwear-Women,solid polyester round neck womens straight top - cream,"Size:8,10,12,14,16,18",and
B2F12261AF1079085C92EDF80381D91A7F2412F7C9760C06629F35B2778FBE3B,2025-08-29 15:35:22.187,PIM_PRODUCTS,78C9A7D3EE2C4FB3ACB8FBBE0178625A323B7DBF71559C8E8346201CA2A31192,AND79,AND79 - Westernwear-Women,womens regular fit striped top - light blue,"Size:8,12",and
09080570C551442F93DE9B105F0C632CC74B817BEEB84A22C913E5FEB1E70ED0,2025-08-29 15:35:22.187,PIM_PRODUCTS,1E15FE9D69735746148AFD22D0852A0168EFDCA1220203413C64C9C736045F07,AND136,AND136 - Westernwear-Women,printed nylon v neck womens casual jacket - cream,Size:8,and
76824C35560E97E78C1E0DED8F8BA061D25817FAA1193B08CE352801D41782DF,2025-08-29 15:35:22.187,PIM_PRODUCTS,1CD5E20CF3AE5669DBB2D3C59DD9EBD5EE8E6FBA9DF529E1810250CED63596FA,AND159,AND159 - Westernwear-Women,solid cotton round neck womens dress - navy,"Size:8,10,12,14,16,18",and
28E85831A27649252104EA7970CDD298CEF9182FFA7B5A62FDF7C15F96953329,2025-08-29 15:35:22.187,PIM_PRODUCTS,8DB9A4B8418F4EC8DD3C07D879EF10353F0D441E477D5C5C6FDDB9665F729B98,AND173,AND173 - Westernwear-Women,solid polyester round neck womens straight top - wine,"Size:14,16,18",and
F6E5A98924A5238BD02F7A0328BD3915DDE3DCEBA5AFF3790690D9665AA9934A,2025-08-29 15:35:22.187,PIM_PRODUCTS,B710AEE9B15F3AF59D837BBD482B7F8AF1F51A5776FA50D90A2FB715674376CA,AND227,AND227 - Westernwear-Women,solid viscose square neck womens woven top - pink,"Size:8,10,12,14,16,18",and
5A4FBA9A5DDD54995E920C7FE5A1B2CC92A947413DBBBD1C405B59E741476941,2025-08-29 15:35:22.187,PIM_PRODUCTS,4428DF22118F53AE57116CC2BEC41FE57B2229D16FE81897B9F27580E289B6A1,AND288,AND288 - Westernwear-Women,stripes v-neck womens fit & flare top - pink,Size:8,and
D7DDE2872DB2FAA40B55A9FA4CC4A4CCFD2D37740D665DF27C0D1D28DCCBE478,2025-08-29 15:35:22.187,PIM_PRODUCTS,E17A400CDAFB3B6AA3994CBACAE8749E5B0D818E98A524E22FB57F1AA5686F10,AND309,AND309 - Westernwear-Women,floral polyester round neck womens straight top - pink,"Size:8,10,12,14,16,18",and
A838B3642C57A031BBCBEE2B8F198994A94D66CE0B84E5BBFDA585E949BC8C6B,2025-08-29 15:35:22.187,PIM_PRODUCTS,A1006C7D1F3FCEAA35173A963FA0A3A11F61E9DAE5252D666DF9CCC48F7784D0,AND315,AND315 - Westernwear-Women,solid v neck rayon womens straight fit midi dress - yellow,Size:8,and
D825AD53DE6E9C75ED72ECDE13F9EE7320D5CA8FE3A511ECF3BF5F652BE2BA0B,2025-08-29 15:35:22.187,PIM_PRODUCTS,7C4130B8E7A5865CFB6557C3E2934C13DA6A84B0D895357B48641A496B1BCB2F,AND354,AND354 - Westernwear-Women,solid polyester key hole neck womens a-line top - teal,Size:8,and
ECC65C8FFDA51351C4FC1CB6862922F9D818B90A034D3FF7889F213D7CB24A02,2025-08-29 15:35:22.187,PIM_PRODUCTS,272170FB02AEEAF21B8A38B7D683BD8EFE6567F8BBAEEFC36E0187B067331156,AND378,AND378 - Westernwear-Women,stripes cotton square neck womens top - blue,"Size:8,10,12,14,16,18",and
CC6F6AA85BBD38FFE36A457D53900F21041CA90CFBD0EC5F352F7506145581DB,2025-08-29 15:35:22.187,PIM_PRODUCTS,9A591A01D74CE89524DA41DAC24AC29ABC413BE32ED5FCE2C35CEFDA68281FA5,AND400,AND400 - Westernwear-Women,solid cotton round neck womens dress - white,"Size:8,10,12,14,16,18",and
61B42275D4371C2C42B93EC4B55C3B20816AD97D4C377E35052FE6F264ADF5F2,2025-08-29 15:35:22.187,PIM_PRODUCTS,98AA3012BFBD542D5657954A01A09DAA5C16C0BD430C577E4833D2A8E0877C41,AND411,AND411 - Westernwear-Women,striped square neck cotton womens crop length dress - black,"Size:8,10,12,14",and
F89C6BC9329E9D3B7A15D147CFA257A000033796633B9AE4269C7789B54B4067,2025-08-29 15:35:22.187,PIM_PRODUCTS,B80A112A4448D23445932351BE5217B496E7239A733A747B51FE592225FA46A2,AND442,AND442 - Westernwear-Women,floral round neck linen womens straight dress - white,"Size:14,16",and
2A14CD5679BA8DE3FE88B340733DD9FCD51EB68332A68B1C10DAC67F3E44BA80,2025-08-29 15:35:22.187,PIM_PRODUCTS,073F1E9B515486049D0B95E7421FB33BD045D94E690CF8F7B5440208BF129DDA,AND464,AND464 - Westernwear-Women,floral polyester round neck women a line top - sage,Size:8,and
