CUSTOMER_SPENDING_BUCKET_HK,CUSTOMER_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,SPENDING_SCORE,SPENDING_BUCKET
7C5CD57142FECC103176F67E61E43FBD1974BD5AE0F8DF6D1C1ED133610A7AC2,A183251A8414FD819DA06488541D523365D51A7D0D942E272C2DCE108F6DCDAE,2025-08-29 13:10:40.467,CRM_CUSTOMER,3,00-25
6B499CFA935DB7E9C479E0D768D06089790497735720CE1736AD3986BEC3D8BC,28FDC24C9ABB066EA7343DC47C79A7CCE15A581BCB30002A96903450BBE641A5,2025-08-29 13:10:40.467,CRM_CUSTOMER,91,76-100
1A84D9EE6068D200D0AB0B5A15D07ECF754DE14B5F4F5E7D6F92046794EECC9F,A5BEF651C8E3FD6CC63C43CD6BC1341AF97D78AF828F152C0F40D5A06570BD34,2025-08-29 13:10:40.467,CRM_CUSTOMER,7,00-25
0B42109E77D9C4F21E17E33C744EA45894707A7AA0C1B42B6BBF3655703A9ACB,0B36980AF5C0346A818B88693526BC0DEB1E8ED19CBA03824CC6DB1110C331DB,2025-08-29 13:10:40.467,CRM_CUSTOMER,40,26-50
E720260ECC734A61C36701CE965168916F08A9A3894CE11567BD4557ED7D9765,7987E36C43F067B54276CCB5F72D4D495D4EC9D21DAB110714EEB9148DF9E3EC,2025-08-29 13:10:40.467,CRM_CUSTOMER,68,51-75
D10F5C00C930A2856C29DC4E91EFF47DF5412EE1DAE6DC24813E32389FB6BF08,542CACAE1D41132AC9E10320DC19210336F60EE3B2D5BB64838EFF7556132823,2025-08-29 13:10:40.467,CRM_CUSTOMER,64,51-75
ED3687EF5E15EA901C2337CCE3C5806E6A0CA8FE5B92E0E54F90F3ACFA9518FB,3B2252403733F1C121B735F144853AF40C3E02A84B81E60C40571893D5D8652C,2025-08-29 13:10:40.467,CRM_CUSTOMER,96,76-100
5327AFD263DD283E7EA66B5CADF1CBA0A419B8CCAF64CBAC43CB44DC85483A81,0EAA69A16D7C358A329A7111A809BD2F9A7FF489596BDDA17538705E9E03E05D,2025-08-29 13:10:40.467,CRM_CUSTOMER,63,51-75
3EA67B1E6459F6BD7E4B9675CC1253C3CC4D0B20E551BF196ECF1127916939C9,A3AB7BBAF7390C1FAAFB17A4075A3A633882F897FA93ACE3976BB64B0712842C,2025-08-29 13:10:40.467,CRM_CUSTOMER,51,51-75
A34317458DE697A2855ACB8748D58F31B3C360FE0AF53F05B8E46F4371A09A76,A367613375C7FCD7402955EC5143E208948604A13765C1805450F350BA570D3D,2025-08-29 13:10:40.467,CRM_CUSTOMER,62,51-75
D178F10E7D523F41D380EC6B124027C96CC6AED9FB2E0F62F07A8F197253B207,C28474616C0273F299E922DA2138B3BA7949770067A57F40A3896A0564BB5036,2025-08-29 13:10:40.467,CRM_CUSTOMER,97,76-100
DA776CC303266CBF012D440BA1AE1B191CD697F393C569ADB7005B5AF1CBA979,06EC44CCEE3B23B9E067E96AFB796D3B8D75AC7701185F649C61E405C282BDF8,2025-08-29 13:10:40.467,CRM_CUSTOMER,55,51-75
E672561D9B71BA72A75BD5BAAB6452BC18B5A390720614D39EB9E2C4D5DC7251,37B1267A4FF4E12DDDFE443810C1F986DCF2F5E96358AB20847D28E3D80883D8,2025-08-29 13:10:40.467,CRM_CUSTOMER,60,51-75
6624BDBD81DBBF912F712EF37153B8038329B83DB03859A2A76ACCE42F1C650C,3AA82834B765EA0421465A785C356DEA163579E448CA30A0A2C8684DC5AE590A,2025-08-29 13:10:40.467,CRM_CUSTOMER,82,76-100
89D0480A4079E2A55C4E29BCB71045C2AF0BB760A37C0D70E4D263CBF0123946,76BF061A545D61832DA4A5CDB72F1FAB5474AFF86D62F0424CE1CF3F68B36420,2025-08-29 13:10:40.467,CRM_CUSTOMER,24,00-25
9B7D2393CFC713A977FAF45C92BDFF640BBF9EE965FF0F881172209DEEA69CF7,589302A339E5059513C12B404E3DD270FFEF4C8651619C2D3A07787EA6FC0577,2025-08-29 13:10:40.467,CRM_CUSTOMER,93,76-100
F0D4C4FB194EB087F46FF2B2288FE7E376F4F891FDE1608C0E3D1523E4925F61,118A91DD9D8F92A02D5DDC7881E260BA24EE44736859FB44262D942DA0E0CB03,2025-08-29 13:10:40.467,CRM_CUSTOMER,4,00-25
0AA1948F74F43BD3D9DBC06C2F750878A36DA4625CF3B95A4B520AC964DC1F88,77523AA0395B6EE089984C28FD543755244DF3BA6ADBA24BE6B5B20F4FE5C6B3,2025-08-29 13:10:40.467,CRM_CUSTOMER,84,76-100
8AF29E567578295DC66A854529D32A18F67E913A5E8B8669EAFDAD2944480F6B,F1DE64EAC803D9604CCB03EC7734B0E0EEDC75FFEBB091A39BF9B9397C39EDF8,2025-08-29 13:10:40.467,CRM_CUSTOMER,97,76-100
9EE96AD703DE216634F004D7BA19D711E6932EAD6B42E4E6D1A483DF9C253053,7EC62885A6B7777A7D9CAB7F236A96F23344A64E84B356F9BB6843E5C091D572,2025-08-29 13:10:40.467,CRM_CUSTOMER,21,00-25
22830A5080147DCD992170D9F77DA7416D5990060D317D8CBF2FF8E0BBB771C5,998BAE6A40B82AC12DD182FBB3BD6BBBC49809216AA316AFDDA461DBB0A8E5DF,2025-08-29 13:10:40.467,CRM_CUSTOMER,29,26-50
6CEA4FBEA2B775EFDD762F758324E3E8792B1323CB984BFE8398EF9290598BE6,9E468662812F45D0558E113A4B263FE79A657A32CED55AF2B02B50630E5533BC,2025-08-29 13:10:40.467,CRM_CUSTOMER,20,00-25
F73494135025667BE701B95E7CAD8D0D1BA273E3728230966C3C6AB4822AFC79,28DBEC0E0501D3CC564103ED9C269EF959E7C697218C4AECC9EEC6CBFBF27E97,2025-08-29 13:10:40.467,CRM_CUSTOMER,3,00-25
B9FD83369952D8878F2B1569C0BA2B9D31AE34DFA43FFDD24567166C5B81D4CA,7D86B48ACDEC123E6C4BDB0031BFA9BE7471D5728494270685A2227316BA3E8A,2025-08-29 13:10:40.467,CRM_CUSTOMER,18,00-25
6092B76A7E74E09827D38637B2BF903810272052C2E3E6C0D96F1ED007EF5E5E,972FB81A3B9E6076BB06207A2687F1F1D167EC845852AA6A33E11C1CF1F282F7,2025-08-29 13:10:40.467,CRM_CUSTOMER,48,26-50
542AE29C6AB82B2C1C020C068F8B5CD050B30A545DC2E35B066D22CFB5E532FB,68AC846D8DC1C75DA907A425479BE9DDF766B4DC1E172B195CFBB9738ED895DC,2025-08-29 13:10:40.467,CRM_CUSTOMER,54,51-75
2FA64E98CE0F7544C0A9486F1C8A77E6690BE16519DF08215C0770F9855DCC5A,36D144EA081F24500BF72163CCDE3D47487366CC47E9EA2FA199F60BBBCEE648,2025-08-29 13:10:40.467,CRM_CUSTOMER,19,00-25
C308D90C5B3F5F88FACDC5509C60023E2B0DD8847A3983FA6E3FE34E8E415887,19D0B0D4077454BDEC0D553CC96CE822959A5707D28DE909CD32395EB0B6F645,2025-08-29 13:10:40.467,CRM_CUSTOMER,30,26-50
97ACDD6CF5D5B9DA605A4001254F97E6F5FDC53B841BE85DCCAD8D796AAC7C03,E361EC1FF521CFDB913FBFEB831A2AE6D8F46D505D9C0286DB8682A32CA2AAF4,2025-08-29 13:10:40.467,CRM_CUSTOMER,66,51-75
227C100683AFAC37D4A6121EB87853A4CCC8D7919828B8331AA216D7C5B39DF0,02EDE7E8CAF71DF40A5BB6495F5FCBC092CF7C87DE6BEED5D7813910D82BA3BD,2025-08-29 13:10:40.467,CRM_CUSTOMER,50,26-50
ACA726B86F843736F810DB320B79F7E45B543292667E76130975BE1ADA824952,0E6801798CEA548D4BDB92AF10E38939F59AF24C4558A458707F8C970801A9C7,2025-08-29 13:10:40.467,CRM_CUSTOMER,84,76-100
D3712B1E5F4592946A8B182B9E9AEE1A04255560881ED04BD23BC538B316A640,973D94870EA2543DA0AED1EBB95F8224C63BACBDF218B0E3793B24BC4D405D2C,2025-08-29 13:10:40.467,CRM_CUSTOMER,75,51-75
E1475C1179730D15CAB09D1AD778DF78EF2E1BA9147652BC6D8F4ECD80079688,56626FF45DD863DA4148044FE8F8DD459490A17B4FBB835BE9408BDE0E0FA3C1,2025-08-29 13:10:40.467,CRM_CUSTOMER,83,76-100
BC7F94F73193D194EA1D02D15A89E1FC40C261927FE95D784E280A0826D93026,74E9F3D8EFBDA803994E08EFBA32440782235900EE20C261FF17B60E69A3D347,2025-08-29 13:10:40.467,CRM_CUSTOMER,23,00-25
6756758397FD17433885EFA0AF642B0E7ECE66BCC0786854DF1898F3FAAB5112,66C2E6DD7FE34B78C205BAEEA6F8216733C173269B8DB8F322869FE2079AF258,2025-08-29 13:10:40.467,CRM_CUSTOMER,23,00-25
2F7E32BEEA86541FD52C237F14817E7D845B3491256AABA6F8D8EB55460E028B,59A6D3288187DFCD54BB45D3AB2D4F073617978A981F2E5E07F6D4CFEE470114,2025-08-29 13:10:40.467,CRM_CUSTOMER,45,26-50
01FA7F3BB3ADC9BAB3E545980DAF117371FE5BF295CF4B61634D8535226338B1,ED07BF12B8FE09324C8BC24C6738E1A8FD1E1C579615665A73B5FFFE740DB719,2025-08-29 13:10:40.467,CRM_CUSTOMER,98,76-100
6E7CE8A456B9E4760FC5913E7CFF425AF9FA58A41A88426476C695830C1C20F6,2C58B3A68AC99F845A207A613CE245B3FD2DD839320355A9778E9319F96363B2,2025-08-29 13:10:40.467,CRM_CUSTOMER,38,26-50
85B46B2F8F2494E2C1BDBD9BCAB892A5D69D761506953750E11404B1B429EAA9,0252B081BDA70B478F0131B310A93CB8D79086D785FB4AE392A8C5FFC3DDC5FE,2025-08-29 13:10:40.467,CRM_CUSTOMER,91,76-100
94C57E1AF18F9E84EF84F75EF6A542049D95B29487216204C74DBE664B09D835,C7B96125D8BB1B5AC26F057909F1A29DCD87D00CED1A9B563F3220B6D6038D66,2025-08-29 13:10:40.467,CRM_CUSTOMER,32,26-50
60CD7141E69255E7369302B0B1285CEA82425522F6479658CBAB0CD5F629DB94,48E1FF78F2967629663434954E7034E9A16116B94C678174F080FB20509144DC,2025-08-29 13:10:40.467,CRM_CUSTOMER,18,00-25
ACE62E2C7BF627454ABEF0DA204146166E49038A4E174F220580F8368539EBEB,D40535AC09AAC0EF32F8A23B8BB8E04BC2E8F9D6B0981FA98A16D0382F558D83,2025-08-29 13:10:40.467,CRM_CUSTOMER,14,00-25
912E14ACDB441DD5CBFA45F8800DE9C1A6485AB70C109A2890B73BE94890D210,EFEC9AAF21433BF806E7681DE337CAC7DBECFBF17B22AD3BCDFE5E46E564F32F,2025-08-29 13:10:40.467,CRM_CUSTOMER,78,76-100
21B9F329556B26E3CE77C3D0F07FBF894A4BEDFC7517F6F5767A3174DE074F39,274897360371D52C0D6F5E7DCC285F914C51A39BB714F51A7A547433B143C151,2025-08-29 13:10:40.467,CRM_CUSTOMER,93,76-100
FFA634E912F8FFC8A23BC96AFB10EC78AEBFB23E7AF1F64501C17A175B9A775E,CA153FC499FFC25F1118AD5E58FF242584F3B3A285D4D9428615325613633E3E,2025-08-29 13:10:40.467,CRM_CUSTOMER,81,76-100
BC7BA419BF413D0B702BC5B8F9A51FF88F82B1E3C80A9DB4629F57BEC5DAF894,B62764DC19AF7E6A2FD312662A2FE207D273A883E64BF87BD0EC755007649E6C,2025-08-29 13:10:40.467,CRM_CUSTOMER,54,51-75
270CCCD2B3CD4699FF02FAA925C6174D9E6F29779962F97E7E6250BB93306EFE,E9EF91D2836A3D6A880C71604DDA2BC5CF97836539864EE1A7DA3221C3843DF7,2025-08-29 13:10:40.467,CRM_CUSTOMER,14,00-25
9BBB9E210167E60A8B9CE327F70F57B160B4D1B35AFB63F0921D344703228909,58EB0DD988DF36C54AE88FCF58AFCD0A69944C335D82DFBE68094063F54F4363,2025-08-29 13:10:40.467,CRM_CUSTOMER,32,26-50
8000517FF2AAF5FAE82655FF41505CA0D6BBEFC08F4A1D4F373D56918817C13F,941B74661161DA4ADA37E53AC991B085D6700E9B16FB8DD999D4F8348FA958E8,2025-08-29 13:10:40.467,CRM_CUSTOMER,32,26-50
0CFD9D1F7CAF1DA98A7BF15031CB043BD3C7CA81CE240491EA4D5F4535E3AF53,26C151F9669F97E9117673C9283843F75CAB75CF338C189234DD048F08343E69,2025-08-29 13:10:40.467,CRM_CUSTOMER,43,26-50
CDD2C9FDEA364E9C9876013D639AFC0E488A0E9A04017AFEA09FE31A9F2789C0,6BD44CCBCB332868F388C5E513B138CAD353444144EB078AC58BF6F530C31439,2025-08-29 13:10:40.467,CRM_CUSTOMER,83,76-100
E27DED80DC2DF1B51F95CC094C0A1F7ADB3DDB08DA327D3E4CBF2A09DDCB8CF2,6D6E1059500DDB11AEFEC9D93E6847AAB619CC084BE4A20D11FFA1E58EC4A137,2025-08-29 13:10:40.467,CRM_CUSTOMER,76,76-100
FD2E4CA7C88A23DEB99D74B90C3165408CCFDCC4451495EFA91379CC2602C32E,32396038FCA01CB69D2C44B0964624D1FE461C9780CFFC7F95582A8AA977C2A1,2025-08-29 13:10:40.467,CRM_CUSTOMER,57,51-75
249434BB17BA9AAFA97A2952AE400014489FF0D45BAF0331C3DD91C57CD6CD3E,369B906A75D372193BBE4AFB088078FA9E5EEFC3778B6FF2398C811223D245AC,2025-08-29 13:10:40.467,CRM_CUSTOMER,38,26-50
E38899F8BF3710059B092917ABE0C299F517BAE05290BBE74C37D93D4157022E,F343A80AAFA11416DBEA660C9ADB5728982363A1DB46756A4C4C86849048088B,2025-08-29 13:10:40.467,CRM_CUSTOMER,35,26-50
61406F5CEBD38F8588549F62C3652E678DA50AD266CFC88F6237A6375A6E7233,C18A8AD752FB7E649161DCABED2D1FB96FA38265866C1E8D123BA292AA23F1DE,2025-08-29 13:10:40.467,CRM_CUSTOMER,47,26-50
467C463B3ECB3E56B145591820EE7CD032040835BE776976DD117DF0B4A9BCD7,7123D367E354BAEFC7131376B2E3BBAB1055DD45BA920B9F1EE2047CB1B72EFC,2025-08-29 13:10:40.467,CRM_CUSTOMER,53,51-75
2975AE9BA23161E5887AE711D5B095E2CA4545068ED84C8C1083BBB9C5F9133F,15197CF7214B58E67CAE565E573FFD9AA44BCB81F8EE5D7185DFE8DA0A16EF43,2025-08-29 13:10:40.467,CRM_CUSTOMER,10,00-25
FF605461DA97998D6BE0A8B33629B832194BD65CC97AA4EC7F3854DA5BF319FD,3B47492744946D5A188BE73C702FB2E3CD1B635433F841381AE8D2E0ED67B45F,2025-08-29 13:10:40.467,CRM_CUSTOMER,47,26-50
4CC74E0AD74C1FF9CC33B0EED6BB301EE2D06A1F731D79FF837E732E0CF2376B,DA26B77BECF8BCC17AA4E59A0205D8910373E5A25E0D7993FD5B2856C21ECDBB,2025-08-29 13:10:40.467,CRM_CUSTOMER,5,00-25
0CD5D5B97BF5D8DE08ED08657FF46FDFEEDCCB27CAB56EDD3C9AEFB8CBF2B08A,7AC25D5D84CAE3DCC037C52A93DFE320FE83B2A6ABE787451B4FC15AEBA2C9E7,2025-08-29 13:10:40.467,CRM_CUSTOMER,49,26-50
5D9E89980336EE655AEE0A02F6C835E5920429BF80F8325ECF68D1F70CFAA925,0AF7D7158BECC6D02DC41536107090E77195CF90C556CADB37866528CC94E8A9,2025-08-29 13:10:40.467,CRM_CUSTOMER,69,51-75
6218D2A50AB5B305040A699F0E65437AEF84801A3C45289028EB45FE73744F49,2CEC8CF0E321C284FA0C2EBEF804AAC18BF1CBB85546F89E7E3D0B6AA8B9D2CF,2025-08-29 13:10:40.467,CRM_CUSTOMER,66,51-75
2F9C0436D8F3629A387C5E28148C7F6A0CD82C361A373D396F3EBE76BD5C9167,9A20AE78840D1A444686D7EF12F62082888B1F764151438BADC3F5E0122F1429,2025-08-29 13:10:40.467,CRM_CUSTOMER,76,76-100
68DCE1193771B49152AC852A4AA4A674DA60E0203891F8960BFE078BA9A6C8BC,EAF2067E34D6876930D2B304DB688AB6B9D5064B7E682F7831297D39FBE01C92,2025-08-29 13:10:40.467,CRM_CUSTOMER,81,76-100
C9C65D850CDBA399F59951ECEEB56215935E5FC2147286FE18CA51CEF335138B,12B637DD6A40E81118A123A7DDE7D54C584569C273C31ED71EF33FCAA373112A,2025-08-29 13:10:40.467,CRM_CUSTOMER,33,26-50
B017F7CC0F1D60117C3608A2823A3B651D43DFC8D623462F37AB9690A1A9C78A,FD68FCF88C30B4DF82EC214BB6B559EDE1A5D47F3B1F751524177B998BB6BBDD,2025-08-29 13:10:40.467,CRM_CUSTOMER,65,51-75
BE446BD4435B32060F6265E4DE07CC57B2FABE7524B5D42DF1E53D74C7C0E623,45297C633D331E6AC35169EBAAF75BC7FAFD206EBB59BA4EFD80566936E46EB0,2025-08-29 13:10:40.467,CRM_CUSTOMER,9,00-25
C5AD87B96E085A7B34C558B1BB1AB7CAC800D47569BB0923E837C15E7EF6A21A,2ECEFE59AB6AE4E734BB1ADEC3BBB706BE8C6FAE0B39500D05F7A6665FFA7390,2025-08-29 13:10:40.467,CRM_CUSTOMER,74,51-75
351A2AADFDF0E4A32B809881417DDB0F7AEE845A7AFB26EB483CDF2875CD0A4A,CBFAD02F9ED2A8D1E08D8F74F5303E9EB93637D47F82AB6F1C15871CF8DD0481,2025-08-29 13:10:40.467,CRM_CUSTOMER,41,26-50
61FD3583CEBF684C1BA232B3199631BC3AB904C9BC6185564A13D336A38DA54C,DE3D43CAAD2BD3C4F0622FC60DEECD06B34A0F25A80E30B81FE051A3C54799BB,2025-08-29 13:10:40.467,CRM_CUSTOMER,79,76-100
14B74384C5FF6453414B6228FE9E14C03609B9F9DB4E3F7A58E4C912057F8C49,585579AED1C5241BCEC5569704F0863F09F42A230A3329DAF11E8314025A0E28,2025-08-29 13:10:40.467,CRM_CUSTOMER,81,76-100
F5A999810C3BBC1BBD76778CB2FF3D58E4F6BBBBD579147CFAF665CD5AAFE027,E7FAA8B075AB5B412691A8B097EBFEE4BB5FD87C448BFFFC35ED519A449702CE,2025-08-29 13:10:40.467,CRM_CUSTOMER,22,00-25
69614F88E0153BD7ACE3A57AA4D314496A892BCBBD83224445D931A8DAFEA0D6,2B36364B92FDFED9C63879BF2B415B1BEB8ED2B9D08E8EFB265D1ABA48DECA96,2025-08-29 13:10:40.467,CRM_CUSTOMER,12,00-25
71EB880B0445F9A608F94E53ED377D29C70C58DCE28CE0736F6C063A7BEF8DEA,CB69775EFFD93FC34EF38DFBFCDC4C593B1A3D8E7AB70C0F05D627DBC5CBD298,2025-08-29 13:10:40.467,CRM_CUSTOMER,81,76-100
4A032B3F7CD5A0D1C3F62E8483F44D1C572CEC9D1DB7AD7822B5EB6C81DD4184,F5EFB6E05E55F7EDA6E88BEC2EEC69E6E2919CCE997D7DA9E6723E71B3021A87,2025-08-29 13:10:40.467,CRM_CUSTOMER,63,51-75
6557720BCA058232ED6C523205F84B9B7D8EDA02AFF63D57C32F38180B2BC868,53F4041BA0CC8ED13C5A119242AF44E60105EA5E486E4E8E3153E770C09261BB,2025-08-29 13:10:40.467,CRM_CUSTOMER,55,51-75
A913E41D4E9FC5CDDE7A3BEEA975D107A7B027D2F431C2DD49ACD5A0D92AEBCD,F79B8977720743F5E7C8B5B2E3813A8A4CC9AACD97EB20FCF41A7169E66EC1B9,2025-08-29 13:10:40.467,CRM_CUSTOMER,44,26-50
6287BB9C3016F4345E7AAC0146215E7E72BF671D914FFF7DE8373F201A0A1236,46437AB18A6657040B4535297FF247B20C535C02263713F88B6A9E17484F1F3F,2025-08-29 13:10:40.467,CRM_CUSTOMER,6,00-25
AE3AEA13432E5772F3D006B429A145162C8C0086918A2C45D9D998A7F89E0DE2,16A3E9E922B41FDE13BE3AE377B18E08D44FB136594E7F9819FF2AC75BAB5516,2025-08-29 13:10:40.467,CRM_CUSTOMER,76,76-100
E3526AD0B2BEC0E192DC2F4C35F6B23B5D3215DF8526B56EC54BBF6DD9BDBFC3,FA3CFB3F1BB823AA9501F88F1F95F732EE6FEF2C3A48BE7F1D38037B216A549F,2025-08-29 13:10:40.467,CRM_CUSTOMER,8,00-25
CE6EBF7185F1D8C2C8DA76A937257981CFBBFF94569DCF9EB55422F798801918,0D866BA9F9FD0F2CBB2134DAF52356D2021A3686352D5C19D967305BF9E4BBDC,2025-08-29 13:10:40.467,CRM_CUSTOMER,18,00-25
CD82A5C32A70F8F923ACA1FEF9900063B62987836E88BCF162CE926A7D4C75B6,6ECF763FF6E7CEF7B47E6611E1BF76FE2608A2E32A97B2D88B083AE1D8D02C82,2025-08-29 13:10:40.467,CRM_CUSTOMER,66,51-75
818D57758FFFAA6F7A33CAEC18D5B1A2CAC0D94EEF1340918360DE7E98332389,E66F404F78B6875BB24FF40D80D21B78418607ABFF2E68D3084F75DE4A239095,2025-08-29 13:10:40.467,CRM_CUSTOMER,45,26-50
86DE841E312DB80212210557C8B089E9796D5E5656A155BBE342FBB8319F2121,EEAFCF2E9D8037AB51DA8788043FDD0829500B7D8CC36AEB4503128B8A864CC5,2025-08-29 13:10:40.467,CRM_CUSTOMER,45,26-50
F5BCB9222CE30498926DEEFEB0292DB4A983E0E542B876E8357B111AF4658722,6DFB97632210AC38A071667CF8BE7DF83A16178E12F1248E45B2A3D24B3B2BD1,2025-08-29 13:10:40.467,CRM_CUSTOMER,42,26-50
006E43D347AFFF2BBB43EAC63477D423B6EA4DB9FB2BE96C5D0F58CADC44E56D,EE932B02FC14995AB1085F9C686B916D3DD5D21361CA4C20923965257334991D,2025-08-29 13:10:40.467,CRM_CUSTOMER,52,51-75
BDF08D18DA0D91CD0193B1B3E4AE92C5D838472AC3D1FC7A0F57574B984DD5A7,22A2FA7D04248931A8853A7714B86546610AFD01B2B1841890E979BA7BA6BCAE,2025-08-29 13:10:40.467,CRM_CUSTOMER,46,26-50
05A1E8CA5BE1A16C3953D187F9C97E7CA6B05A70BD6BEEC4B2580BF7E99562CF,52A6EB687CD22E80D3342EAC6FCC7F2E19209E8F83EB9B82E81C6F3E6F30743B,2025-08-29 13:10:40.467,CRM_CUSTOMER,47,26-50
BA5FC66A5DC50A03041588BEBD6E307AFB5658051CA7EFACD835821DD9C75E70,B6602F58690CA41488E97CD28153671356747C951C55541B6C8D8B8493EB7143,2025-08-29 13:10:40.467,CRM_CUSTOMER,13,00-25
5816868A933F6AB7B773D1BD66003126171C55D1EB638387F4665848704E3577,4654D793972C3B6A1D48FB0AB58D9CB0DE46C3D33D605F9222C283DFAA12D420,2025-08-29 13:10:40.467,CRM_CUSTOMER,49,26-50
533A4C321F5817E402AAEA4ACB2B5C2459F57B2A3EB59E80366ADF7915120892,03AC674216F3E15C761EE1A5E255F067953623C8B388B4459E13F978D7C846F4,2025-08-29 13:10:40.467,CRM_CUSTOMER,21,00-25
50B23FFA766CBCEEF1C687A9C33B39AAE23C5BB7D5DB807E4FFA339AF020E274,310CED37200B1A0DAE25EDB263FE52C491F6E467268ACAB0FFEC06666E2ED959,2025-08-29 13:10:40.467,CRM_CUSTOMER,98,76-100
C53A689F23436B462CD688734C9726F8473BB86A280FB05EC412CCD08047A52F,7B0838C2AF7E6B1F3FE5A49C32DD459D997A931CEE349CA6869F3C17CC838394,2025-08-29 13:10:40.467,CRM_CUSTOMER,67,51-75
06367EF308AA92AE680BA8D38B421E6AEFB18212D62FBDCEFBB54CFCBDDE9AD8,A7EF9D0560E2144949045A322A88B84796B7266688A6DB1EB0D1A1688BF16950,2025-08-29 13:10:40.467,CRM_CUSTOMER,82,76-100
F6F755305EDD4E11D0D7AFA32D7FA6070B3E825C4B0F6434F8AB302757AA8F3D,8DE143C7E8FFC2A50D4910226E43210686863274CB0435990149FDECB0163DD8,2025-08-29 13:10:40.467,CRM_CUSTOMER,23,00-25
C481DA84731EABA206C5ED243283ACDA22996061E8F508BF5178204E171654D4,F97350101E1A9DE922BDBB762A33695234102DC119FFAFA25C15D0418EC82B23,2025-08-29 13:10:40.467,CRM_CUSTOMER,73,51-75
09480CCB3B29CE856D1EDA1ECC175166ADA4DE80E533E0FAB75D9E4728CBE54A,1C00E16C0DB1F129D7B8B87FAD27646FDFC393600D20182FA7EB94682601B913,2025-08-29 13:10:40.467,CRM_CUSTOMER,59,51-75
B14CCD3D524B04D835DE37B9EB2A3C595088D9599C8AC41C498EE42786B86943,1A08785D4897BDE6665ECE8FF85CC539010A6495C88F0F223999FA73956969EF,2025-08-29 13:10:40.467,CRM_CUSTOMER,8,00-25
FCE3B6F53DF751E3D2E4AC9AC09CDFBE7F8AB28816CB99227BB4BD9065681BCE,550018524A55C47B54067A7454E1B6F65F0FD43A53E79D71B0E5CB364017CF45,2025-08-29 13:10:40.467,CRM_CUSTOMER,78,76-100
682E404596B784C7275C957942A5D065C1491D9F757F558B13AD8AC99A430B6B,8C454536B6E2B8B29A1D839AA3C5CCF0AB57A590D619739B23A32D11585220C9,2025-08-29 13:10:40.467,CRM_CUSTOMER,13,00-25
E16EC74A2A29725898C91A4AE0494A24994B784D0C9AF16D0CE489DEB755D96A,AEDEC0D0CA66F380AED5FA5634C513C1BDFEDC50FF2D734104809DDBC8B82295,2025-08-29 13:10:40.467,CRM_CUSTOMER,18,00-25
6144077B3E712F194278864D98D59D814669104A107BAED01590A445CAE8FBA5,8C244B370747C1930A4E0967254778DDBB69F6A409E62BEEBE5F92191A09A3A1,2025-08-29 13:10:40.467,CRM_CUSTOMER,44,26-50
A1DE621CB7F88371CB12764F860473058E8A998AE6F54A09AE84F63C367F79FE,CF3FF1A00FA1836509DF654DD27E81BD2E64B6EE293B26A7B96817388E44A711,2025-08-29 13:10:40.467,CRM_CUSTOMER,94,76-100
D0D4627D4B2D8E6A34E7153E2E9EB70DFF37377F7648D8D6941105D4498C01B1,92F3C34650437F1DDF6B2F2E3F4D240E6E3755BACE50D44B7A3FDA82332A942B,2025-08-29 13:10:40.467,CRM_CUSTOMER,81,76-100
3FB4AFFAB087137803BF79BB095F980528C2A6D6311E8EFB03FBAD956A53D913,DA2C575E48EE7651B9E99A511216B827EF6DEA7CA08E77C7055B18B9D918A842,2025-08-29 13:10:40.467,CRM_CUSTOMER,83,76-100
135220D1442EC0365613DCE1107B5FB45E5B0DF26CB255D6BACE1B0E8D765A5B,4579E127CC265D745B89F77B7E266E9E8C46326D35A380E24761B0542D5CCA7D,2025-08-29 13:10:40.467,CRM_CUSTOMER,63,51-75
3451BD108121B821FF64EA0375A0D38B8820D36C10E737F032893701964E9ABB,DFCAFAE694259C719203DD502252AB975BF6849DC6C8F5FCBE1EDA19A821DB4D,2025-08-29 13:10:40.467,CRM_CUSTOMER,4,00-25
7ACA0A7D066E5107FE7B7C564BC5167209450B65DC7C97FC97B389F6A241F922,EA80B523F4585374B7C94E7B9B420166E845E318F0EFB4BAFD6F51D3E8B1F72A,2025-08-29 13:10:40.467,CRM_CUSTOMER,33,26-50
03A467B5542F472C23AE7A975EFD07909D541AA43A6F4F700CCD964EF8487F21,788181D3E6C41241E68B21D3B3826E3D2C4800BA621DFF4E8B0F1BAE3BE798A9,2025-08-29 13:10:40.467,CRM_CUSTOMER,69,51-75
B3F231A28312DCF14E6A1028249749FB5A82B40E9C198778C6CE1C769496B90B,F2ADEAC9190CA809F50201695117E73B723DDAB809B7508F72A8A57C667767EA,2025-08-29 13:10:40.467,CRM_CUSTOMER,86,76-100
EE577E58D86B94E813D1C420E6A85E48B14E15E88F79F63C8F42F7A0D44E4B0A,665CB02AC3B3B46848DFF3760744B8C87710EEF31B8E73B063158543C024FE3F,2025-08-29 13:10:40.467,CRM_CUSTOMER,75,51-75
08DD827CDEC4A07F5153E74F325C06F344A0D5DD22599532875DCE240872D8FB,3F9EB849D10083D521ABDB950E6AC4084BF4C0DAD005CC7DAB81A3D0A2499715,2025-08-29 13:10:40.467,CRM_CUSTOMER,47,26-50
